,name,position,annual_salary,season
6073,Nick Young,SG,1602960.0,2009.0
6074,JaVale McGee,C,1601040.0,2011.0
6075,Dwight Buycks,SG,1600520.0,2018.0
6076,T.J. McConnell,PG,1600520.0,2018.0
6077,Richaun Holmes,PF,1600520.0,2018.0
6078,Dwight Buycks,SG,1600520.0,2019.0
6079,T.J. McConnell,PG,1600520.0,2019.0
6080,Richaun Holmes,PF,1600520.0,2019.0
6081,Dwight Buycks,SG,1600520.0,2020.0
6082,Dwight Buycks,SG,1600520.0,2021.0
6083,Samuel Dalembert,C,1600000.0,2005.0
6084,Scott Padgett,PF,1600000.0,2006.0
6085,Clifford Robinson,PF,1600000.0,2007.0
6086,Brevin Knight,PG,1600000.0,2008.0
6087,Clifford Robinson,PF,1600000.0,2008.0
6088,Devean George,SF,1600000.0,2009.0
6089,Devean George,SF,1600000.0,2010.0
6090,Matt Barnes,SF,1600000.0,2010.0
6091,Hamed Ehaddadi,C,1600000.0,2011.0
6092,Keith Bogans,SG,1600000.0,2011.0
6093,John Lucas III,PG,1600000.0,2014.0
6094,Toney Douglas,PG,1600000.0,2014.0
6095,Sergey Karasev,SG,1599840.0,2016.0
6096,Mitchell Robinson,C,1599712.0,2020.0
6097,Joey Graham,SF,1596600.0,2008.0
6098,Eric Bledsoe,SG,1596360.0,2012.0
6099,Ronnie Brewer,SF,1595400.0,2007.0
6100,James Johnson,PF,1594080.0,2010.0
6101,Adrian Griffin,SG,1593000.0,2008.0
6102,Devin Brown,SG,1592400.0,2006.0
6103,Kris Humphries,PF,1592400.0,2006.0
6104,Pablo Prigioni,PG,1591350.0,2014.0
6105,Tyler Ennis,SG,1590720.0,2015.0
6106,Malcolm Miller,PF,1588231.0,2020.0
6107,Antonio Blakeney,SG,1588231.0,2020.0
6108,Chris Boucher,PF,1588231.0,2020.0
6109,Monte Morris,PG,1588231.0,2020.0
6110,Tyrone Wallace,SG,1588231.0,2020.0
6111,Antonio Blakeney,SG,1588231.0,2021.0
6112,Monte Morris,PG,1588231.0,2021.0
6113,Tyrone Wallace,SG,1588231.0,2021.0
6114,Richard Jefferson,PF,1586000.0,2004.0
6115,Gary Harris,SG,1584480.0,2016.0
6116,Jake Tsakalidis,C,1580000.0,2004.0
6117,Jeff Teague,PG,1579920.0,2012.0
6118,Tyler Lydon,PF,1579440.0,2018.0
6119,Delon Wright,SG,1577280.0,2017.0
6120,Ryan Kelly,PF,1577230.0,2018.0
6121,Archie Goodwin,SG,1577230.0,2018.0
6122,Jeff Withey,C,1577230.0,2018.0
6123,Roy Hibbert,C,1575360.0,2010.0
6124,Isaiah Todd,PF,1575000.0,2023.0
6125,Shawne Williams,SF,1572960.0,2009.0
6126,Jerian Grant,SG,1572360.0,2016.0
6127,Hamed Ehaddadi,C,1572221.0,2009.0
6128,Antoine Wright,SF,1570920.0,2007.0
6129,Rodney Stuckey,PG,1569600.0,2007.0
6130,Rodney Stuckey,PG,1569600.0,2008.0
6131,Malachi Richardson,SG,1569360.0,2018.0
6132,Malachi Richardson,SG,1569360.0,2019.0
6133,Malachi Richardson,SG,1569360.0,2020.0
6134,Malachi Richardson,SG,1569360.0,2021.0
6135,Jahlil Okafor,C,1567707.0,2019.0
6136,Gustavo Ayon,PF,1567500.0,2012.0
6137,Sebastian Telfair,PG,1567500.0,2012.0
6138,Sebastian Telfair,PG,1567500.0,2013.0
6139,JT Thor,PF,1563518.0,2023.0
6140,Aaron Wiggins,SG,1563518.0,2023.0
6141,Duane Washington Jr.,PG,1563518.0,2023.0
6142,Vit Krejci,PF,1563518.0,2023.0
6143,Austin Reaves,SG,1563518.0,2023.0
6144,Jason Preston,PG,1563518.0,2023.0
6145,Isaiah Livers,PF,1563518.0,2023.0
6146,Marko Simonovic,C,1563518.0,2023.0
6147,Terry Taylor,PF,1563518.0,2023.0
6148,Sam Hauser,SF,1563518.0,2023.0
6149,Jared Butler,SG,1563518.0,2023.0
6150,Miles McBride,PG,1563518.0,2023.0
6151,Trendon Watford,PF,1563518.0,2023.0
6152,Daishen Nix,SG,1563518.0,2023.0
6153,Brandon Boston Jr.,SG,1563518.0,2023.0
6154,Jock Landale,C,1563518.0,2023.0
6155,Greg Brown III,PF,1563518.0,2023.0
6156,Ayo Dosunmu,SG,1563518.0,2023.0
6157,Jose Alvarado,PG,1563518.0,2023.0
6158,Dalano Banton,SG,1563318.0,2023.0
6159,Kevin Seraphin,C,1563120.0,2011.0
6160,Iman Shumpert,SG,1563120.0,2012.0
6161,Tyler Zeller,C,1563120.0,2013.0
6162,Caris LeVert,SG,1562280.0,2017.0
6163,Josh Smith,PF,1560000.0,2006.0
6164,Joel Przybilla,C,1560000.0,2006.0
6165,Reece Gaines,PG,1556160.0,2006.0
6166,Primoz Brezec,C,1554000.0,2005.0
6167,Jamaal Tinsley,PG,1554000.0,2005.0
6168,David Lee,PF,1551659.0,2017.0
6169,Caron Butler,SF,1551659.0,2017.0
6170,Caron Butler,SF,1551659.0,2018.0
6171,Jodie Meeks,SG,1550000.0,2013.0
6172,Jodie Meeks,SG,1550000.0,2014.0
6173,Rodney Carney,SG,1547760.0,2008.0
6174,Oleksiy Pecherov,C,1547640.0,2010.0
6175,Marco Belinelli,SG,1547640.0,2010.0
6176,Ty Lawson,SG,1546560.0,2011.0
6177,Tobias Harris,PF,1545840.0,2013.0
6178,Tobias Harris,PF,1545840.0,2014.0
6179,Tony Parker,SG,1545000.0,2005.0
6180,Pascal Siakam,PF,1544951.0,2018.0
6181,Trey Burke,PG,1544951.0,2018.0
6182,Quinn Cook,PG,1544951.0,2018.0
6183,Rodney McGruder,SG,1544951.0,2018.0
6184,Isaiah Taylor,SG,1544951.0,2018.0
6185,Troy Williams,PF,1544951.0,2018.0
6186,Malcolm Brogdon,PG,1544951.0,2018.0
6187,Willy Hernangomez,C,1544951.0,2018.0
6188,Pascal Siakam,PF,1544951.0,2019.0
6189,Giorgios Papagiannis,C,1544951.0,2019.0
6190,Malcolm Brogdon,PG,1544951.0,2019.0
6191,Skal Labissiere,PF,1544951.0,2019.0
6192,Cheick Diallo,PF,1544951.0,2019.0
6193,Wade Baldwin IV,SG,1544951.0,2019.0
6194,Rodney McGruder,SG,1544951.0,2019.0
6195,Paul Zipser,PF,1544951.0,2019.0
6196,Willy Hernangomez,C,1544951.0,2019.0
6197,Dejounte Murray,SG,1544951.0,2019.0
6198,Quinn Cook,PG,1544951.0,2019.0
6199,Chinanu Onuaku,C,1544951.0,2019.0
6200,Timothe Luwawu-Cabarrot,SG,1544951.0,2019.0
6201,Dorian Finney-Smith,PF,1544951.0,2019.0
6202,Ivica Zubac,C,1544951.0,2019.0
6203,Andrew Harrison,SG,1544951.0,2019.0
6204,Damian Jones,C,1544951.0,2019.0
6205,Wayne Selden,SG,1544951.0,2019.0
6206,Jake Layman,PF,1544951.0,2019.0
6207,Alex Poythress,PF,1544951.0,2019.0
6208,Chinanu Onuaku,C,1544951.0,2020.0
6209,Isaiah Whitehead,SG,1544951.0,2020.0
6210,Giorgios Papagiannis,C,1544951.0,2020.0
6211,Wade Baldwin IV,SG,1544951.0,2020.0
6212,Paul Zipser,PF,1544951.0,2020.0
6213,Chinanu Onuaku,C,1544951.0,2021.0
6214,Isaiah Whitehead,SG,1544951.0,2021.0
6215,Giorgios Papagiannis,C,1544951.0,2021.0
6216,Wade Baldwin IV,SG,1544951.0,2021.0
6217,Paul Zipser,PF,1544951.0,2021.0
6218,Marreese Speights,PF,1542600.0,2009.0
6219,George Hill,PG,1540493.0,2012.0
6220,Jason Hart,PG,1540000.0,2006.0
6221,Jalen Rose,SG,1540000.0,2007.0
6222,Rashad McCants,SG,1538400.0,2006.0
6223,Kirk Snyder,SG,1537440.0,2007.0
6224,Mamadou N'diaye,C,1537000.0,2004.0
6225,Shane Larkin,SG,1536960.0,2014.0
6226,Tony Snell,SF,1535880.0,2016.0
6227,Sergey Karasev,SG,1533840.0,2015.0
6228,Justin Reed,SF,1529873.0,2007.0
6229,Justin Reed,SF,1529873.0,2008.0
6230,Amile Jefferson,PF,1529007.0,2020.0
6231,JJ Hickson,C,1528920.0,2011.0
6232,Mitch McGary,PF,1526040.0,2017.0
6233,Mitch McGary,PF,1526040.0,2018.0
6234,Avery Bradley,PG,1524480.0,2012.0
6235,Jerami Grant,SF,1524305.0,2018.0
6236,Tyler Ennis,SG,1524305.0,2018.0
6237,Joffrey Lauvergne,PF,1524305.0,2018.0
6238,Johnny O'Bryant III,PF,1524305.0,2018.0
6239,Elijah Millsap,PF,1524305.0,2018.0
6240,Sean Williams,PF,1522920.0,2009.0
6241,Gary Harris,SG,1519200.0,2015.0
6242,Cody Martin,SF,1517981.0,2021.0
6243,Mychal Mulder,SG,1517981.0,2021.0
6244,Dewan Hernandez,PF,1517981.0,2021.0
6245,Anzejs Pasecniks,C,1517981.0,2021.0
6246,Nigel Williams-Goss,SG,1517981.0,2021.0
6247,KZ Okpala,SF,1517981.0,2021.0
6248,Jaylen Nowell,SG,1517981.0,2021.0
6249,Jalen McDaniels,PF,1517981.0,2021.0
6250,Daniel Gafford,C,1517981.0,2021.0
6251,Talen Horton-Tucker,SG,1517981.0,2021.0
6252,Luguentz Dort,SG,1517981.0,2021.0
6253,Miye Oni,SG,1517981.0,2021.0
6254,Isaiah Roby,PF,1517981.0,2021.0
6255,Naz Reid,C,1517981.0,2021.0
6256,Jalen Lecque,SG,1517981.0,2021.0
6257,Caleb Martin,SF,1517981.0,2021.0
6258,Juwan Morgan,PF,1517981.0,2021.0
6259,Alen Smailagic,PF,1517981.0,2021.0
6260,Carsen Edwards,PG,1517981.0,2021.0
6261,Dean Wade,PF,1517981.0,2021.0
6262,Justin James,SG,1517981.0,2021.0
6263,Chris Silva,PF,1517981.0,2021.0
6264,Terence Davis,SG,1517981.0,2021.0
6265,Admiral Schofield,SF,1517981.0,2021.0
6266,Nic Claxton,C,1517981.0,2021.0
6267,Eric Paschall,PF,1517981.0,2021.0
6268,Rayjon Tucker,SG,1517981.0,2021.0
6269,Ky Bowman,SG,1517981.0,2021.0
6270,Terance Mann,SG,1517981.0,2021.0
6271,Javonte Green,SF,1517981.0,2021.0
6272,Vlatko Cancar,SF,1517981.0,2021.0
6273,Matt Thomas,SG,1517981.0,2021.0
6274,Bruno Fernando,PF,1517981.0,2021.0
6275,Chris Clemons,SG,1517981.0,2021.0
6276,Tyrell Terry,PG,1517981.0,2022.0
6277,Daniel Oturu,C,1517981.0,2022.0
6278,Caleb Homesley,SG,1517981.0,2022.0
6279,Robert Woodard II,PF,1517981.0,2022.0
6280,Tre Jones,PG,1517981.0,2022.0
6281,Elijah Hughes,PF,1517981.0,2022.0
6282,Paul Reed,SF,1517981.0,2022.0
6283,Elijah Bryant,SG,1517981.0,2022.0
6284,Jordan Nwora,SF,1517981.0,2022.0
6285,Sam Merrill,SG,1517981.0,2022.0
6286,Lamar Stevens,PF,1517981.0,2022.0
6287,Nick Richards,C,1517981.0,2022.0
6288,Xavier Tillman,PF,1517981.0,2022.0
6289,Vernon Carey Jr.,C,1517981.0,2022.0
6290,Anthony Gill,PF,1517981.0,2022.0
6291,Isaiah Joe,SG,1517981.0,2022.0
6292,Jahmi'us Ramsey,SG,1517981.0,2022.0
6293,KJ Martin,PF,1517981.0,2022.0
6294,CJ Elleby,SG,1517981.0,2022.0
6295,Deividas Sirvydis,PF,1517981.0,2022.0
6296,Jae'Sean Tate,SF,1517981.0,2022.0
6297,Naji Marshall,SF,1517981.0,2022.0
6298,Daniel Oturu,C,1517981.0,2023.0
6299,Jahmi'us Ramsey,SG,1517981.0,2023.0
6300,Deividas Sirvydis,PF,1517981.0,2023.0
6301,Caleb Homesley,SG,1517981.0,2023.0
6302,Elijah Bryant,SG,1517981.0,2023.0
6303,Danny Granger,SF,1516800.0,2008.0
6304,Eric Maynor,PG,1516680.0,2012.0
6305,Cedric Simmons,SF,1515480.0,2007.0
6306,Jrue Holiday,PG,1514280.0,2010.0
6307,Justin Anderson,PF,1514160.0,2017.0
6308,Al Jefferson,C,1512840.0,2006.0
6309,Isaiah Thomas,SG,1512601.0,2019.0
6310,Omri Casspi,PF,1512601.0,2019.0
6311,Shelvin Mack,SG,1512601.0,2019.0
6312,David Nwaba,SF,1512601.0,2019.0
6313,Quincy Pondexter,PF,1512601.0,2019.0
6314,JaVale McGee,C,1512601.0,2019.0
6315,Jamal Crawford,SG,1512601.0,2019.0
6316,Treveon Graham,PF,1512601.0,2019.0
6317,Udonis Haslem,PF,1512601.0,2019.0
6318,Christian Wood,PF,1512601.0,2019.0
6319,Jeff Green,PF,1512601.0,2019.0
6320,Kevon Looney,PF,1512601.0,2019.0
6321,Jose Calderon,SG,1512601.0,2019.0
6322,Derrick Jones Jr.,SF,1512601.0,2019.0
6323,Georges Niang,SF,1512601.0,2019.0
6324,Ian Clark,SG,1512601.0,2019.0
6325,Vince Carter,SG,1512601.0,2019.0
6326,Derrick Rose,PG,1512601.0,2019.0
6327,Raymond Felton,SG,1512601.0,2019.0
6328,Troy Williams,PF,1512601.0,2019.0
6329,Amir Johnson,PF,1512601.0,2019.0
6330,Luol Deng,PF,1512601.0,2019.0
6331,Isaiah Canaan,SG,1512601.0,2019.0
6332,Dwyane Wade,SG,1512601.0,2019.0
6333,Carmelo Anthony,PF,1512601.0,2019.0
6334,Gerald Green,SG,1512601.0,2019.0
6335,Jonas Jerebko,PF,1512601.0,2019.0
6336,Zaza Pachulia,C,1512601.0,2019.0
6337,Devin Harris,SG,1512601.0,2019.0
6338,Channing Frye,PF,1512601.0,2019.0
6339,Noah Vonleh,PF,1512601.0,2019.0
6340,Isaiah Canaan,SG,1512601.0,2020.0
6341,Omri Casspi,PF,1512601.0,2020.0
6342,Dwyane Wade,SG,1512601.0,2020.0
6343,Omri Casspi,PF,1512601.0,2021.0
6344,Dwyane Wade,SG,1512601.0,2021.0
6345,Isaiah Canaan,SG,1512601.0,2021.0
6346,Delon Wright,SG,1509360.0,2016.0
6347,Troy Murphy,PF,1507000.0,2004.0
6348,Maurice Evans,SG,1500000.0,2006.0
6349,Travis Diener,PG,1500000.0,2008.0
6350,Eddie House,SG,1500000.0,2008.0
6351,Ronald Murray,SG,1500000.0,2009.0
6352,J.J. Barea,SG,1500000.0,2009.0
6353,Sasha Pavlovic,SG,1500000.0,2010.0
6354,Solomon Jones,PF,1500000.0,2011.0
6355,Jeff Ayres,PF,1500000.0,2012.0
6356,James Jones,SG,1500000.0,2012.0
6357,Greg Oden,C,1500000.0,2012.0
6358,Gary Forbes,PF,1500000.0,2012.0
6359,Slava Kravtsov,C,1500000.0,2013.0
6360,Greg Oden,C,1500000.0,2013.0
6361,Gary Forbes,PF,1500000.0,2013.0
6362,Gustavo Ayon,PF,1500000.0,2013.0
6363,John Lucas III,PG,1500000.0,2013.0
6364,Jeff Ayres,PF,1500000.0,2013.0
6365,James Jones,SG,1500000.0,2013.0
6366,Miroslav Raduljica,C,1500000.0,2014.0
6367,Gustavo Ayon,PF,1500000.0,2014.0
6368,Ronny Turiaf,C,1500000.0,2014.0
6369,James Jones,SG,1500000.0,2014.0
6370,Ronny Turiaf,C,1500000.0,2015.0
6371,Miroslav Raduljica,C,1500000.0,2015.0
6372,Shane Larkin,SG,1500000.0,2016.0
6373,Wayne Ellington,SG,1500000.0,2016.0
6374,Marcelinho Huertas,PG,1500000.0,2017.0
6375,Marcelinho Huertas,PG,1500000.0,2018.0
6376,Nigel Williams-Goss,SG,1500000.0,2020.0
6377,Alfonzo McKinnie,PF,1500000.0,2020.0
6378,Isaiah Roby,PF,1500000.0,2020.0
6379,Robert Woodard II,PF,1500000.0,2021.0
6380,Isaiah Todd,PF,1500000.0,2022.0
6381,Tyus Jones,PG,1500000.0,2023.0
6382,Christian Koloko,C,1500000.0,2023.0
6383,DeAndre' Bembry,SG,1499760.0,2017.0
6384,David West,PF,1499187.0,2016.0
6385,JaVale McGee,C,1496640.0,2010.0
6386,Joey Graham,SF,1492440.0,2007.0
6387,Nick Young,SG,1491240.0,2008.0
6388,Omer Yurtseven,C,1489065.0,2022.0
6389,Saben Lee,SG,1489065.0,2022.0
6390,Svi Mykhailiuk,SG,1487694.0,2019.0
6391,Mitchell Robinson,C,1485440.0,2019.0
6392,Eric Bledsoe,SG,1485000.0,2011.0
6393,Chris Singleton,SF,1485000.0,2012.0
6394,Evan Fournier,SG,1483920.0,2015.0
6395,Javaris Crittenton,PG,1477920.0,2010.0
6396,Jeff Teague,PG,1476840.0,2011.0
6397,Jared Jeffries,PF,1475106.0,2013.0
6398,Adrian Griffin,SG,1475000.0,2007.0
6399,Gorgui Dieng,C,1474440.0,2016.0
6400,Mark Madsen,PF,1474000.0,2004.0
6401,Tony Snell,SF,1472400.0,2015.0
6402,Tyus Jones,PG,1471382.0,2018.0
6403,Raymond Felton,SG,1471382.0,2018.0
6404,Josh Huestis,PF,1471382.0,2018.0
6405,Anthony Morrow,SG,1471382.0,2018.0
6406,Kris Humphries,PF,1471382.0,2018.0
6407,Aaron Brooks,SG,1471382.0,2018.0
6408,Pat Connaughton,SG,1471382.0,2018.0
6409,Rakeem Christmas,PF,1471382.0,2018.0
6410,Luc Mbah a Moute,PF,1471382.0,2018.0
6411,Andrew Bogut,C,1471382.0,2018.0
6412,Chris McCullough,PF,1471382.0,2018.0
6413,Nikola Jokic,C,1471382.0,2018.0
6414,Omri Casspi,PF,1471382.0,2018.0
6415,KJ McDaniels,PF,1471382.0,2018.0
6416,Nick Collison,PF,1471382.0,2018.0
6417,JaVale McGee,C,1471382.0,2018.0
6418,Montrezl Harrell,C,1471382.0,2018.0
6419,Damjan Rudez,SF,1471382.0,2018.0
6420,Axel Toupane,SG,1471382.0,2018.0
6421,Mario Chalmers,SG,1471382.0,2018.0
6422,Damien Wilkins,SG,1471382.0,2018.0
6423,Kevon Looney,PF,1471382.0,2018.0
6424,David West,PF,1471382.0,2018.0
6425,Beno Udrih,PG,1471382.0,2018.0
6426,Josh Childress,PF,1471382.0,2018.0
6427,Maalik Wayns,PG,1471382.0,2018.0
6428,Raul Neto,PG,1471382.0,2018.0
6429,Tony Allen,SG,1471382.0,2018.0
6430,Perry Jones,SF,1471382.0,2018.0
6431,Donald Sloan,SG,1471382.0,2018.0
6432,Salah Mejri,C,1471382.0,2018.0
6433,Jarell Martin,PF,1471382.0,2018.0
6434,Willie Reed,C,1471382.0,2018.0
6435,Ian Clark,SG,1471382.0,2018.0
6436,Jeremy Evans,PF,1471382.0,2018.0
6437,Shawne Williams,SF,1470360.0,2008.0
6438,Yaroslav Korolev,SF,1470000.0,2007.0
6439,Alexis Ajinca,C,1467840.0,2011.0
6440,Alexis Ajinca,C,1467840.0,2012.0
6441,Alexis Ajinca,C,1467840.0,2013.0
6442,Sergey Karasev,SG,1467840.0,2014.0
6443,Caleb Swanigan,PF,1465920.0,2018.0
6444,Roy Hibbert,C,1465440.0,2009.0
6445,Jordan Adams,SG,1465080.0,2017.0
6446,Jordan Adams,SG,1465080.0,2018.0
6447,Mitch McGary,PF,1463040.0,2016.0
6448,Nando De Colo,SG,1463000.0,2014.0
6449,Antoine Wright,SF,1461360.0,2006.0
6450,Josh Smith,PF,1460640.0,2007.0
6451,Darren Collison,PG,1455960.0,2012.0
6452,Shake Milton,SG,1455697.0,2020.0
6453,Richard Jefferson,PF,1454756.0,2018.0
6454,Bobby Portis,PF,1453680.0,2017.0
6455,Scotty Hopson,SG,1450878.0,2015.0
6456,Demetrius Jackson,SG,1450000.0,2017.0
6457,Caron Butler,SF,1449187.0,2016.0
6458,Justin Anderson,PF,1449000.0,2016.0
6459,Lamar Odom,PF,1448490.0,2015.0
6460,Willie Green,SG,1448490.0,2015.0
6461,Mike James,PG,1448490.0,2015.0
6462,Oleksiy Pecherov,C,1446720.0,2009.0
6463,Marco Belinelli,SG,1446720.0,2009.0
6464,Brad Wanamaker,PG,1445697.0,2020.0
6465,Derrick Walton Jr.,SG,1445697.0,2020.0
6466,Wenyen Gabriel,PF,1445697.0,2020.0
6467,Thanasis Antetokounmpo,SF,1445697.0,2020.0
6468,Theo Pinson,SG,1445697.0,2020.0
6469,Paul Watson,SG,1445697.0,2021.0
6470,Jae'Sean Tate,SF,1445697.0,2021.0
6471,Zylan Cheatham,PF,1445697.0,2021.0
6472,DaQuan Jeffries,SG,1445697.0,2021.0
6473,Theo Pinson,SG,1445697.0,2021.0
6474,Kelan Martin,SG,1445697.0,2021.0
6475,Taj Gibson,C,1442968.0,2021.0
6476,Elliot Williams,SG,1442880.0,2012.0
6477,Elliot Williams,SG,1442880.0,2013.0
6478,Gerald Green,SG,1440960.0,2008.0
6479,Malachi Richardson,SG,1439800.0,2017.0
6480,Rodney Carney,SG,1439760.0,2007.0
6481,Ty Lawson,SG,1438680.0,2010.0
6482,Kirk Snyder,SG,1437240.0,2006.0
6483,JJ Hickson,C,1429200.0,2010.0
6484,Quincy Douby,SG,1427040.0,2009.0
6485,Jared Sullinger,C,1424520.0,2015.0
6486,Kyle Kuzma,SF,1423560.0,2018.0
6487,Evan Fournier,SG,1422720.0,2014.0
6488,Iman Shumpert,SG,1419138.0,2020.0
6489,Jason Smith,PF,1418880.0,2010.0
6490,Avery Bradley,PG,1418160.0,2011.0
6491,Tobias Harris,PF,1418160.0,2012.0
6492,Danny Granger,SF,1417800.0,2007.0
6493,Eric Maynor,PG,1417800.0,2011.0
6494,Gary Trent Jr.,SG,1416852.0,2020.0
6495,Melvin Frazier Jr.,SG,1416852.0,2020.0
6496,Alize Johnson,PF,1416852.0,2020.0
6497,Deonte Burton,PF,1416852.0,2020.0
6498,Keita Bates-Diop,SF,1416852.0,2020.0
6499,Ryan Broekhoff,SG,1416852.0,2020.0
6500,Jalen Brunson,PG,1416852.0,2020.0
6501,Duncan Robinson,PF,1416852.0,2020.0
6502,Jemerrio Jones,PF,1416852.0,2020.0
6503,Khyri Thomas,SG,1416852.0,2020.0
6504,Kendrick Nunn,SG,1416852.0,2020.0
6505,Kenrich Williams,SF,1416852.0,2020.0
6506,Devonte' Graham,PG,1416852.0,2020.0
6507,Chimezie Metu,PF,1416852.0,2020.0
6508,De'Anthony Melton,SG,1416852.0,2020.0
6509,Isaiah Hartenstein,C,1416852.0,2020.0
6510,Elie Okobo,SG,1416852.0,2020.0
6511,Jarred Vanderbilt,PF,1416852.0,2020.0
6512,Bruce Brown,SF,1416852.0,2020.0
6513,Jevon Carter,PG,1416852.0,2020.0
6514,Yante Maten,PF,1416852.0,2020.0
6515,Hamidou Diallo,SG,1416852.0,2020.0
6516,Dairis Bertans,SG,1416852.0,2020.0
6517,Svi Mykhailiuk,SG,1416852.0,2020.0
6518,Jaylen Adams,SG,1416852.0,2021.0
6519,Dairis Bertans,SG,1416852.0,2021.0
6520,Elie Okobo,SG,1416852.0,2021.0
6521,Jemerrio Jones,PF,1416852.0,2021.0
6522,Yante Maten,PF,1416852.0,2021.0
6523,Isaac Bonga,SG,1416842.0,2020.0
6524,Tarik Phillip,SG,1416842.0,2020.0
6525,Tarik Phillip,SG,1416842.0,2021.0
6526,Sean Williams,PF,1416600.0,2008.0
6527,Mason Plumlee,C,1415520.0,2016.0
6528,Tony Bradley,C,1414920.0,2018.0
6529,Gorgui Dieng,C,1413480.0,2015.0
6530,Drew Gooden,PF,1410441.0,2009.0
6531,Ryan Anderson,PF,1409040.0,2011.0
6532,Tony Snell,SF,1409040.0,2013.0
6533,Tony Snell,SF,1409040.0,2014.0
6534,Rodney Hood,SG,1406520.0,2017.0
6535,Craig Brackins,PF,1404960.0,2012.0
6536,Craig Brackins,PF,1404960.0,2013.0
6537,Jordan Adams,SG,1404600.0,2016.0
6538,Derrick White,PG,1404600.0,2018.0
6539,Zarko Cabarkapa,SF,1404360.0,2006.0
6540,Marreese Speights,PF,1403611.0,2017.0
6541,JaVale McGee,C,1403611.0,2017.0
6542,Michael Beasley,PF,1403611.0,2017.0
6543,James Anderson,SG,1402540.0,2012.0
6544,Mitch McGary,PF,1400040.0,2015.0
6545,Milt Palacio,PG,1400000.0,2006.0
6546,Eddie House,SG,1400000.0,2007.0
6547,Roger Mason Jr.,SG,1400000.0,2011.0
6548,Nando De Colo,SG,1400000.0,2013.0
6549,Jaylen Nowell,SG,1400000.0,2020.0
6550,Bruno Fernando,PF,1400000.0,2020.0
6551,Zydrunas Ilgauskas,C,1399507.0,2012.0
6552,Eddie House,SG,1399507.0,2012.0
6553,Zydrunas Ilgauskas,C,1399507.0,2013.0
6554,Rashard Lewis,PF,1399507.0,2013.0
6555,Willie Green,SG,1399507.0,2013.0
6556,Eddie House,SG,1399507.0,2013.0
6557,Rashard Lewis,PF,1399507.0,2014.0
6558,Willie Green,SG,1399507.0,2014.0
6559,Chris Andersen,PF,1399507.0,2014.0
6560,Rondae Hollis Jefferson,SF,1395600.0,2017.0
6561,Josh Hart,SG,1394520.0,2018.0
6562,Kemba Walker,PG,1392896.0,2023.0
6563,Alize Johnson,PF,1392896.0,2023.0
6564,JaVale McGee,C,1392240.0,2009.0
6565,Bobby Portis,PF,1391160.0,2016.0
6566,Joey Graham,SF,1388400.0,2006.0
6567,Scotty Hopson,SG,1388400.0,2014.0
6568,JR Smith,SG,1387560.0,2007.0
6569,Timothe Luwawu-Cabarrot,SG,1386600.0,2018.0
6570,Javaris Crittenton,PG,1381560.0,2009.0
6571,Ronnie Price,PG,1381250.0,2011.0
6572,Josh Smith,PF,1379940.0,2018.0
6573,Khem Birch,C,1378242.0,2018.0
6574,Damyean Dotson,SG,1378242.0,2018.0
6575,Sterling Brown,SF,1378242.0,2018.0
6576,Jordan Bell,PF,1378242.0,2018.0
6577,Ike Anigbogu,C,1378242.0,2018.0
6578,Jaylen Morris,PF,1378242.0,2018.0
6579,Wes Iwundu,PF,1378242.0,2018.0
6580,Rodney Purvis,SG,1378242.0,2018.0
6581,Tyler Dorsey,SG,1378242.0,2018.0
6582,Alfonzo McKinnie,PF,1378242.0,2018.0
6583,Alex Poythress,PF,1378242.0,2018.0
6584,Frank Jackson,SG,1378242.0,2019.0
6585,Khem Birch,C,1378242.0,2019.0
6586,Wes Iwundu,PF,1378242.0,2019.0
6587,Abdel Nader,SF,1378242.0,2019.0
6588,Damyean Dotson,SG,1378242.0,2019.0
6589,Dakari Johnson,C,1378242.0,2019.0
6590,Jaylen Morris,PF,1378242.0,2019.0
6591,Brandon Paul,SG,1378242.0,2019.0
6592,Jawun Evans,SG,1378242.0,2019.0
6593,Ivan Rabb,PF,1378242.0,2019.0
6594,Thomas Bryant,C,1378242.0,2019.0
6595,Frank Mason III,SG,1378242.0,2019.0
6596,David Stockton,SG,1378242.0,2019.0
6597,Daniel Theis,C,1378242.0,2019.0
6598,Dillon Brooks,SF,1378242.0,2019.0
6599,Maxi Kleber,PF,1378242.0,2019.0
6600,Ike Anigbogu,C,1378242.0,2019.0
6601,Royce O'Neale,PF,1378242.0,2019.0
6602,Rodney Purvis,SG,1378242.0,2019.0
6603,Sterling Brown,SF,1378242.0,2019.0
6604,Semi Ojeleye,PF,1378242.0,2019.0
6605,Zhou Qi,C,1378242.0,2019.0
6606,Tyler Dorsey,SG,1378242.0,2019.0
6607,Jordan Bell,PF,1378242.0,2019.0
6608,Dakari Johnson,C,1378242.0,2020.0
6609,Jaylen Morris,PF,1378242.0,2020.0
6610,Rodney Purvis,SG,1378242.0,2020.0
6611,Zhou Qi,C,1378242.0,2020.0
6612,Ike Anigbogu,C,1378242.0,2020.0
6613,Kyle Collinsworth,SG,1378242.0,2020.0
6614,Brandon Paul,SG,1378242.0,2020.0
6615,David Stockton,SG,1378242.0,2020.0
6616,Aaron Jackson,PF,1378242.0,2020.0
6617,Kyle Collinsworth,SG,1378242.0,2021.0
6618,Brandon Paul,SG,1378242.0,2021.0
6619,David Stockton,SG,1378242.0,2021.0
